,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
4894,Campeonato 1962 - Fecha 20,13,Atlanta,2,0,Estudiantes (LP),37
4895,Campeonato 1962 - Fecha 5,37,Estudiantes (LP),2,1,Atlanta,13
4896,Campeonato 1961 - Fecha 17,13,Atlanta,1,1,Estudiantes (LP),37
4897,Campeonato 1961 - Fecha 2,37,Estudiantes (LP),0,0,Atlanta,13
4898,Campeonato 1960 - Fecha 18,13,Atlanta,1,1,Estudiantes (LP),37
4899,Campeonato 1960 - Fecha 3,37,Estudiantes (LP),2,1,Atlanta,13
4900,Campeonato 1959 - Fecha 22,37,Estudiantes (LP),1,1,Atlanta,13
4901,Campeonato 1959 - Fecha 7,13,Atlanta,2,0,Estudiantes (LP),37
4902,Campeonato 1958 - Fecha 25,37,Estudiantes (LP),0,0,Atlanta,13
4903,Campeonato 1958 - Fecha 10,13,Atlanta,4,1,Estudiantes (LP),37
4904,Campeonato 1957 - Fecha 19,13,Atlanta,1,1,Estudiantes (LP),37
4905,Campeonato 1957 - Fecha 4,37,Estudiantes (LP),1,0,Atlanta,13
4906,Campeonato 1952 - Fecha 20,13,Atlanta,1,5,Estudiantes (LP),37
4907,Campeonato 1952 - Fecha 5,37,Estudiantes (LP),5,3,Atlanta,13
4908,Campeonato 1951 - Fecha 18,13,Atlanta,2,1,Estudiantes (LP),37
4909,Campeonato 1951 - Fecha 1,37,Estudiantes (LP),3,0,Atlanta,13
4910,Campeonato 1950 - Fecha 24,37,Estudiantes (LP),2,8,Atlanta,13
4911,Campeonato 1950 - Fecha 7,13,Atlanta,2,3,Estudiantes (LP),37
4912,Campeonato 1949 - Fecha 30,37,Estudiantes (LP),2,0,Atlanta,13
4913,Campeonato 1949 - Fecha 13,13,Atlanta,2,5,Estudiantes (LP),37
4914,Campeonato 1947 - Fecha 21,37,Estudiantes (LP),5,2,Atlanta,13
4915,Campeonato 1947 - Fecha 6,13,Atlanta,2,2,Estudiantes (LP),37
4916,Campeonato 1946 - Fecha 21,13,Atlanta,1,2,Estudiantes (LP),37
4917,Campeonato 1946 - Fecha 6,37,Estudiantes (LP),2,2,Atlanta,13
4918,Campeonato 1945 - Fecha 28,37,Estudiantes (LP),4,1,Atlanta,13
4919,Campeonato 1945 - Fecha 13,13,Atlanta,2,2,Estudiantes (LP),37
4920,Campeonato 1944 - Fecha 24,13,Atlanta,3,2,Estudiantes (LP),37
4921,Campeonato 1944 - Fecha 9,37,Estudiantes (LP),3,1,Atlanta,13
4922,Campeonato 1943 - Fecha 20,13,Atlanta,4,1,Estudiantes (LP),37
4923,Campeonato 1943 - Fecha 5,37,Estudiantes (LP),7,2,Atlanta,13
4924,Campeonato 1942 - Fecha 25,13,Atlanta,4,2,Estudiantes (LP),37
4925,Campeonato 1942 - Fecha 10,37,Estudiantes (LP),1,0,Atlanta,13
4926,Campeonato 1941 - Fecha 18,37,Estudiantes (LP),3,2,Atlanta,13
4927,Campeonato 1941 - Fecha 3,13,Atlanta,6,6,Estudiantes (LP),37
4928,Campeonato 1940 - Fecha 27,13,Atlanta,2,2,Estudiantes (LP),37
4929,Campeonato 1940 - Fecha 10,37,Estudiantes (LP),5,1,Atlanta,13
4930,Campeonato 1939 - Fecha 20,13,Atlanta,1,3,Estudiantes (LP),37
4931,Campeonato 1939 - Fecha 3,37,Estudiantes (LP),2,2,Atlanta,13
4932,Campeonato 1938 - Fecha 19,13,Atlanta,0,2,Estudiantes (LP),37
4933,Campeonato 1938 - Fecha 2,37,Estudiantes (LP),2,1,Atlanta,13
4934,Campeonato 1937 - Fecha 23,13,Atlanta,1,2,Estudiantes (LP),37
4935,Campeonato 1937 - Fecha 5,37,Estudiantes (LP),2,2,Atlanta,13
4936,Campeonato 1936 - Fecha 5,13,Atlanta,0,0,Estudiantes (LP),37
4937,Copa de Honor 1936 - Fecha 5,37,Estudiantes (LP),0,1,Atlanta,13
4938,Campeonato 1935 - Fecha 34,37,Estudiantes (LP),2,2,Atlanta,13
4939,Campeonato 1935 - Fecha 17,13,Atlanta,1,1,Estudiantes (LP),37
4940,Campeonato 1933 - Fecha 20,13,Atlanta,3,0,Estudiantes (LP),37
4941,Campeonato 1933 - Fecha 3,37,Estudiantes (LP),3,0,Atlanta,13
4942,Campeonato 1932 - Fecha 24,37,Estudiantes (LP),1,2,Atlanta,13
4943,Campeonato 1932 - Fecha 7,13,Atlanta,0,2,Estudiantes (LP),37
4944,Campeonato 1931 - Fecha 33,13,Atlanta,2,1,Estudiantes (LP),37
4945,Campeonato 1931 - Fecha 16,37,Estudiantes (LP),6,1,Atlanta,13
4946,Metropolitano 1984 - Fecha 33,40,Ferro,1,0,Atlanta,13
4947,Metropolitano 1984 - Fecha 14,13,Atlanta,1,4,Ferro,40
4948,Metropolitano 1979 - Grupo B,40,Ferro,3,0,Atlanta,13
4949,Metropolitano 1979 - Grupo B,13,Atlanta,1,2,Ferro,40
4950,Metropolitano 1977 - Fecha 29,13,Atlanta,5,1,Ferro,40
4951,Metropolitano 1977 - Fecha 6,40,Ferro,1,2,Atlanta,13
4952,Metropolitano 1976 - Grupo Descenso,13,Atlanta,2,2,Ferro,40
4953,Metropolitano 1976 - Grupo A,40,Ferro,1,0,Atlanta,13
4954,Metropolitano 1976 - Grupo A,13,Atlanta,1,2,Ferro,40
4955,Metropolitano 1975 - Fecha 38,40,Ferro,1,0,Atlanta,13
4956,Metropolitano 1975 - Fecha 19,13,Atlanta,2,0,Ferro,40
4957,Metropolitano 1973 - Fecha 26,13,Atlanta,1,0,Ferro,40
4958,Metropolitano 1973 - Fecha 9,40,Ferro,1,2,Atlanta,13
4959,Nacional 1973 - Grupo B,13,Atlanta,4,2,Ferro,40
4960,Metropolitano 1972 - Fecha 31,13,Atlanta,2,1,Ferro,40
4961,Metropolitano 1972 - Fecha 14,40,Ferro,2,2,Atlanta,13
4962,Nacional 1972 - Grupo Reclasificatorio,13,Atlanta,4,5,Ferro,40
4963,Metropolitano 1971 - Fecha 30,13,Atlanta,0,1,Ferro,40
4964,Metropolitano 1971 - Fecha 11,40,Ferro,0,2,Atlanta,13
4965,Metropolitano 1968 - Grupo A,13,Atlanta,1,1,Ferro,40
4966,Metropolitano 1968 - Grupo A,40,Ferro,1,1,Atlanta,13
4967,Metropolitano 1968 - Grupo Reclasificatorio,40,Ferro,0,0,Atlanta,13
4968,Metropolitano 1968 - Grupo Reclasificatorio,13,Atlanta,2,0,Ferro,40
4969,Campeonato 1966 - Fecha 32,40,Ferro,1,2,Atlanta,13
4970,Campeonato 1966 - Fecha 13,13,Atlanta,2,1,Ferro,40
4971,Campeonato 1965 - Fecha 20,13,Atlanta,1,0,Ferro,40
4972,Campeonato 1965 - Fecha 3,40,Ferro,0,0,Atlanta,13
4973,Campeonato 1964 - Fecha 27,13,Atlanta,5,1,Ferro,40
4974,Campeonato 1964 - Fecha 12,40,Ferro,2,2,Atlanta,13
4975,Campeonato 1962 - Fecha 30,40,Ferro,0,0,Atlanta,13
4976,Campeonato 1962 - Fecha 15,13,Atlanta,1,1,Ferro,40
4977,Campeonato 1961 - Fecha 30,13,Atlanta,0,0,Ferro,40
4978,Campeonato 1961 - Fecha 15,40,Ferro,1,4,Atlanta,13
4979,Campeonato 1960 - Fecha 24,13,Atlanta,1,1,Ferro,40
4980,Campeonato 1960 - Fecha 9,40,Ferro,2,0,Atlanta,13
4981,Campeonato 1959 - Fecha 24,40,Ferro,0,0,Atlanta,13
4982,Campeonato 1959 - Fecha 9,13,Atlanta,1,1,Ferro,40
4983,Campeonato 1957 - Fecha 16,40,Ferro,1,1,Atlanta,13
4984,Campeonato 1957 - Fecha 1,13,Atlanta,1,0,Ferro,40
4985,Campeonato 1952 - Fecha 30,40,Ferro,1,0,Atlanta,13
4986,Campeonato 1952 - Fecha 15,13,Atlanta,2,3,Ferro,40
4987,Campeonato 1951 - Fecha 20,13,Atlanta,3,3,Ferro,40
4988,Campeonato 1951 - Fecha 3,40,Ferro,0,2,Atlanta,13
4989,Campeonato 1950 - Fecha 26,13,Atlanta,5,1,Ferro,40
4990,Campeonato 1950 - Fecha 9,40,Ferro,2,2,Atlanta,13
4991,Campeonato 1949 - Fecha 27,13,Atlanta,1,0,Ferro,40
4992,Campeonato 1949 - Fecha 10,40,Ferro,1,0,Atlanta,13
4993,Campeonato 1946 - Fecha 24,40,Ferro,3,0,Atlanta,13
4994,Campeonato 1946 - Fecha 9,13,Atlanta,3,2,Ferro,40
4995,Campeonato 1945 - Fecha 23,40,Ferro,1,1,Atlanta,13
4996,Campeonato 1945 - Fecha 8,13,Atlanta,3,4,Ferro,40
4997,Campeonato 1944 - Fecha 29,40,Ferro,3,3,Atlanta,13
4998,Campeonato 1944 - Fecha 14,13,Atlanta,2,2,Ferro,40
4999,Campeonato 1943 - Fecha 29,13,Atlanta,2,2,Ferro,40
5000,Campeonato 1943 - Fecha 14,40,Ferro,1,3,Atlanta,13
5001,Campeonato 1942 - Fecha 22,40,Ferro,1,2,Atlanta,13
5002,Campeonato 1942 - Fecha 7,13,Atlanta,1,2,Ferro,40
5003,Campeonato 1941 - Fecha 26,13,Atlanta,0,1,Ferro,40
5004,Campeonato 1941 - Fecha 11,40,Ferro,1,0,Atlanta,13
5005,Campeonato 1940 - Fecha 22,40,Ferro,0,2,Atlanta,13
5006,Campeonato 1940 - Fecha 5,13,Atlanta,2,4,Ferro,40
5007,Campeonato 1939 - Fecha 31,40,Ferro,1,1,Atlanta,13
5008,Campeonato 1939 - Fecha 14,13,Atlanta,1,1,Ferro,40
5009,Campeonato 1938 - Fecha 26,13,Atlanta,4,1,Ferro,40
5010,Campeonato 1938 - Fecha 9,40,Ferro,2,0,Atlanta,13
5011,Campeonato 1937 - Fecha 24,40,Ferro,4,1,Atlanta,13
5012,Campeonato 1937 - Fecha 6,13,Atlanta,4,1,Ferro,40
5013,Campeonato 1936 - Fecha 9,13,Atlanta,5,1,Ferro,40
5014,Copa de Honor 1936 - Fecha 9,40,Ferro,1,2,Atlanta,13
5015,Campeonato 1935 - Fecha 32,40,Ferro,3,0,Atlanta,13
5016,Campeonato 1935 - Fecha 15,13,Atlanta,3,1,Ferro,40
5017,Campeonato 1933 - Fecha 25,40,Ferro,3,3,Atlanta,13
5018,Campeonato 1933 - Fecha 8,13,Atlanta,2,0,Ferro,40
5019,Campeonato 1932 - Fecha 25,13,Atlanta,2,1,Ferro,40
5020,Campeonato 1932 - Fecha 8,40,Ferro,6,1,Atlanta,13
5021,Campeonato 1931 - Fecha 22,40,Ferro,3,2,Atlanta,13
5022,Campeonato 1931 - Fecha 5,13,Atlanta,1,4,Ferro,40
5023,Nacional 1973 - Grupo B,13,Atlanta,6,1,Gimnasia (J),42
5024,Nacional 1970 - Grupo B,42,Gimnasia (J),3,2,Atlanta,13
5025,Nacional 1970 - Grupo B,13,Atlanta,0,0,Gimnasia (J),42
5026,Metropolitano 1979 - Grupo Descenso,13,Atlanta,3,1,Gimnasia (LP),43
5027,Metropolitano 1979 - Grupo Descenso,43,Gimnasia (LP),1,0,Atlanta,13
5028,Metropolitano 1978 - Fecha 37,13,Atlanta,2,0,Gimnasia (LP),43
5029,Metropolitano 1978 - Fecha 16,43,Gimnasia (LP),3,3,Atlanta,13
5030,Metropolitano 1977 - Fecha 31,13,Atlanta,1,1,Gimnasia (LP),43
5031,Metropolitano 1977 - Fecha 8,43,Gimnasia (LP),4,1,Atlanta,13
5032,Metropolitano 1975 - Fecha 37,13,Atlanta,6,0,Gimnasia (LP),43
5033,Metropolitano 1975 - Fecha 18,43,Gimnasia (LP),1,2,Atlanta,13
5034,Metropolitano 1974 - Grupo A,13,Atlanta,2,2,Gimnasia (LP),43
5035,Metropolitano 1974 - Grupo A,43,Gimnasia (LP),3,0,Atlanta,13
5036,Metropolitano 1973 - Fecha 27,43,Gimnasia (LP),2,1,Atlanta,13
5037,Metropolitano 1973 - Fecha 10,13,Atlanta,0,3,Gimnasia (LP),43
5038,Nacional 1973 - Grupo B,13,Atlanta,2,0,Gimnasia (LP),43
5039,Metropolitano 1972 - Fecha 26,43,Gimnasia (LP),0,0,Atlanta,13
5040,Metropolitano 1972 - Fecha 9,13,Atlanta,2,1,Gimnasia (LP),43
5041,Nacional 1972 - Grupo A,13,Atlanta,4,1,Gimnasia (LP),43
5042,Nacional 1972 - Grupo Reclasificatorio,43,Gimnasia (LP),1,4,Atlanta,13
5043,Metropolitano 1971 - Fecha 32,13,Atlanta,3,1,Gimnasia (LP),43
5044,Metropolitano 1971 - Fecha 13,43,Gimnasia (LP),1,0,Atlanta,13
5045,Metropolitano 1970 - Fecha 17,13,Atlanta,1,2,Gimnasia (LP),43
5046,Metropolitano 1969 - Grupo A,43,Gimnasia (LP),1,0,Atlanta,13
5047,Metropolitano 1969 - Grupo A,13,Atlanta,3,1,Gimnasia (LP),43
5048,Metropolitano 1969 - Grupo Reclasificatorio,43,Gimnasia (LP),0,4,Atlanta,13
5049,Metropolitano 1969 - Grupo Reclasificatorio,13,Atlanta,2,2,Gimnasia (LP),43
5050,Metropolitano 1968 - Grupo Reclasificatorio,43,Gimnasia (LP),3,0,Atlanta,13
5051,Metropolitano 1968 - Grupo Reclasificatorio,13,Atlanta,1,0,Gimnasia (LP),43
5052,Campeonato 1966 - Fecha 38,43,Gimnasia (LP),2,2,Atlanta,13
5053,Campeonato 1966 - Fecha 19,13,Atlanta,2,0,Gimnasia (LP),43
5054,Campeonato 1965 - Fecha 24,13,Atlanta,3,0,Gimnasia (LP),43
5055,Campeonato 1965 - Fecha 7,43,Gimnasia (LP),0,1,Atlanta,13
5056,Campeonato 1964 - Fecha 30,43,Gimnasia (LP),1,2,Atlanta,13
5057,Campeonato 1964 - Fecha 15,13,Atlanta,0,0,Gimnasia (LP),43
5058,Campeonato 1963 - Fecha 17,43,Gimnasia (LP),2,0,Atlanta,13
5059,Campeonato 1963 - Fecha 4,13,Atlanta,1,0,Gimnasia (LP),43
5060,Campeonato 1962 - Fecha 27,13,Atlanta,4,0,Gimnasia (LP),43
5061,Campeonato 1962 - Fecha 12,43,Gimnasia (LP),2,0,Atlanta,13
5062,Campeonato 1961 - Fecha 24,13,Atlanta,2,1,Gimnasia (LP),43
5063,Campeonato 1961 - Fecha 9,43,Gimnasia (LP),2,0,Atlanta,13
5064,Campeonato 1960 - Fecha 26,13,Atlanta,6,2,Gimnasia (LP),43
5065,Campeonato 1960 - Fecha 11,43,Gimnasia (LP),2,2,Atlanta,13
5066,Campeonato 1959 - Fecha 29,13,Atlanta,0,0,Gimnasia (LP),43
5067,Campeonato 1959 - Fecha 14,43,Gimnasia (LP),1,1,Atlanta,13
5068,Campeonato 1958 - Fecha 18,43,Gimnasia (LP),1,1,Atlanta,13
5069,Campeonato 1958 - Fecha 3,13,Atlanta,2,1,Gimnasia (LP),43
5070,Campeonato 1957 - Fecha 23,43,Gimnasia (LP),2,5,Atlanta,13
5071,Campeonato 1957 - Fecha 8,13,Atlanta,0,0,Gimnasia (LP),43
5072,Campeonato 1951 - Fecha 26,13,Atlanta,0,2,Gimnasia (LP),43
5073,Campeonato 1951 - Fecha 9,43,Gimnasia (LP),1,1,Atlanta,13
5074,Campeonato 1950 - Fecha 32,13,Atlanta,2,2,Gimnasia (LP),43
5075,Campeonato 1950 - Fecha 15,43,Gimnasia (LP),4,0,Atlanta,13
5076,Campeonato 1949 - Fecha 21,13,Atlanta,4,2,Gimnasia (LP),43
5077,Campeonato 1949 - Fecha 4,43,Gimnasia (LP),3,4,Atlanta,13
5078,Campeonato 1945 - Fecha 26,13,Atlanta,7,3,Gimnasia (LP),43
5079,Campeonato 1945 - Fecha 11,43,Gimnasia (LP),1,1,Atlanta,13
5080,Campeonato 1943 - Fecha 28,43,Gimnasia (LP),4,1,Atlanta,13
5081,Campeonato 1943 - Fecha 13,13,Atlanta,1,3,Gimnasia (LP),43
5082,Campeonato 1942 - Fecha 17,13,Atlanta,7,2,Gimnasia (LP),43
5083,Campeonato 1942 - Fecha 2,43,Gimnasia (LP),4,3,Atlanta,13
5084,Campeonato 1941 - Fecha 25,43,Gimnasia (LP),3,3,Atlanta,13
5085,Campeonato 1941 - Fecha 10,13,Atlanta,3,1,Gimnasia (LP),43
5086,Campeonato 1940 - Fecha 18,43,Gimnasia (LP),6,3,Atlanta,13
5087,Campeonato 1940 - Fecha 1,13,Atlanta,5,1,Gimnasia (LP),43
5088,Campeonato 1939 - Fecha 28,13,Atlanta,3,0,Gimnasia (LP),43
5089,Campeonato 1939 - Fecha 11,43,Gimnasia (LP),4,3,Atlanta,13
5090,Campeonato 1938 - Fecha 28,13,Atlanta,4,3,Gimnasia (LP),43
5091,Campeonato 1938 - Fecha 11,43,Gimnasia (LP),3,1,Atlanta,13
5092,Campeonato 1937 - Fecha 31,43,Gimnasia (LP),2,2,Atlanta,13
5093,Campeonato 1937 - Fecha 13,13,Atlanta,1,2,Gimnasia (LP),43
5094,Campeonato 1936 - Fecha 13,13,Atlanta,6,0,Gimnasia (LP),43
5095,Copa de Honor 1936 - Fecha 13,43,Gimnasia (LP),2,3,Atlanta,13
5096,Campeonato 1935 - Fecha 24,13,Atlanta,2,2,Gimnasia (LP),43
5097,Campeonato 1935 - Fecha 7,43,Gimnasia (LP),5,2,Atlanta,13
5098,Campeonato 1933 - Fecha 24,13,Atlanta,2,1,Gimnasia (LP),43
5099,Campeonato 1933 - Fecha 7,43,Gimnasia (LP),2,0,Atlanta,13
5100,Campeonato 1932 - Fecha 28,13,Atlanta,1,6,Gimnasia (LP),43
5101,Campeonato 1932 - Fecha 11,43,Gimnasia (LP),6,0,Atlanta,13
5102,Campeonato 1931 - Fecha 20,43,Gimnasia (LP),0,0,Atlanta,13
5103,Campeonato 1931 - Fecha 3,13,Atlanta,0,0,Gimnasia (LP),43
5104,Nacional 1971 - Grupo B,13,Atlanta,3,1,Gimnasia (M),44
5105,Nacional 1971 - Grupo B,47,Guarani (M),1,1,Atlanta,13
5106,Metropolitano 1984 - Fecha 28,13,Atlanta,3,1,Huracan,48
5107,Metropolitano 1984 - Fecha 9,48,Huracan,0,1,Atlanta,13
5108,Metropolitano 1978 - Fecha 28,48,Huracan,0,0,Atlanta,13
5109,Metropolitano 1978 - Fecha 7,13,Atlanta,3,0,Huracan,48
5110,Metropolitano 1977 - Fecha 27,13,Atlanta,3,2,Huracan,48
5111,Metropolitano 1977 - Fecha 4,48,Huracan,0,1,Atlanta,13
5112,Nacional 1977 - Grupo D,48,Huracan,1,0,Atlanta,13
5113,Nacional 1977 - Grupo D,13,Atlanta,2,1,Huracan,48
5114,Metropolitano 1976 - Grupo A,48,Huracan,3,1,Atlanta,13
5115,Metropolitano 1976 - Grupo A,13,Atlanta,0,2,Huracan,48
5116,Metropolitano 1975 - Fecha 34,48,Huracan,6,1,Atlanta,13
5117,Metropolitano 1975 - Fecha 15,13,Atlanta,0,1,Huracan,48
5118,Metropolitano 1974 - Grupo A,13,Atlanta,0,0,Huracan,48
5119,Metropolitano 1974 - Grupo A,48,Huracan,6,2,Atlanta,13
5120,Nacional 1974 - Grupo D,48,Huracan,2,0,Atlanta,13
5121,Nacional 1974 - Grupo D,13,Atlanta,0,7,Huracan,48
5122,Metropolitano 1973 - Fecha 21,13,Atlanta,0,1,Huracan,48
5123,Metropolitano 1973 - Fecha 3,48,Huracan,5,2,Atlanta,13
5124,Nacional 1973 - Grupo B,48,Huracan,1,0,Atlanta,13
5125,Metropolitano 1972 - Fecha 21,13,Atlanta,1,4,Huracan,48
5126,Metropolitano 1972 - Fecha 4,48,Huracan,2,3,Atlanta,13
5127,Metropolitano 1971 - Fecha 37,48,Huracan,1,2,Atlanta,13
5128,Metropolitano 1971 - Fecha 18,13,Atlanta,1,2,Huracan,48
5129,Metropolitano 1970 - Fecha 13,48,Huracan,2,4,Atlanta,13
5130,Metropolitano 1967 - Grupo A,13,Atlanta,2,1,Huracan,48
5131,Metropolitano 1967 - Grupo A,48,Huracan,3,1,Atlanta,13
5132,Campeonato 1966 - Fecha 30,48,Huracan,2,1,Atlanta,13
5133,Campeonato 1966 - Fecha 11,13,Atlanta,7,0,Huracan,48
5134,Campeonato 1965 - Fecha 18,13,Atlanta,1,1,Huracan,48
5135,Campeonato 1965 - Fecha 1,48,Huracan,3,1,Atlanta,13
5136,Campeonato 1964 - Fecha 26,48,Huracan,2,0,Atlanta,13
5137,Campeonato 1964 - Fecha 11,13,Atlanta,0,3,Huracan,48
5138,Campeonato 1963 - Fecha 14,13,Atlanta,0,3,Huracan,48
5139,Campeonato 1963 - Fecha 1,48,Huracan,1,4,Atlanta,13
5140,Campeonato 1962 - Fecha 17,48,Huracan,1,4,Atlanta,13
5141,Campeonato 1962 - Fecha 2,13,Atlanta,0,1,Huracan,48
5142,Campeonato 1961 - Fecha 16,48,Huracan,1,1,Atlanta,13
5143,Campeonato 1961 - Fecha 3,13,Atlanta,4,2,Huracan,48
5144,Campeonato 1960 - Fecha 25,48,Huracan,1,1,Atlanta,13
5145,Campeonato 1960 - Fecha 10,13,Atlanta,3,2,Huracan,48
5146,Campeonato 1959 - Fecha 25,13,Atlanta,0,2,Huracan,48
5147,Campeonato 1959 - Fecha 10,48,Huracan,2,2,Atlanta,13
5148,Campeonato 1958 - Fecha 29,48,Huracan,2,1,Atlanta,13
5149,Campeonato 1958 - Fecha 14,13,Atlanta,3,1,Huracan,48
5150,Campeonato 1957 - Fecha 17,13,Atlanta,3,1,Huracan,48
5151,Campeonato 1957 - Fecha 2,48,Huracan,3,0,Atlanta,13
5152,Campeonato 1952 - Fecha 16,13,Atlanta,0,2,Huracan,48
5153,Campeonato 1952 - Fecha 1,48,Huracan,3,2,Atlanta,13
5154,Campeonato 1951 - Fecha 21,48,Huracan,2,2,Atlanta,13
5155,Campeonato 1951 - Fecha 4,13,Atlanta,0,0,Huracan,48
5156,Campeonato 1950 - Fecha 27,48,Huracan,0,1,Atlanta,13
5157,Campeonato 1950 - Fecha 10,13,Atlanta,1,2,Huracan,48
5158,Campeonato 1949 - Fecha 33,48,Huracan,2,1,Atlanta,13
5159,Campeonato 1949 - Fecha 16,13,Atlanta,1,1,Huracan,48
5160,Campeonato 1947 - Fecha 17,13,Atlanta,1,2,Huracan,48
5161,Campeonato 1947 - Fecha 2,48,Huracan,4,0,Atlanta,13
5162,Campeonato 1946 - Fecha 30,48,Huracan,1,0,Atlanta,13
5163,Campeonato 1946 - Fecha 15,13,Atlanta,5,4,Huracan,48
5164,Campeonato 1945 - Fecha 29,13,Atlanta,1,3,Huracan,48
5165,Campeonato 1945 - Fecha 14,48,Huracan,3,2,Atlanta,13
5166,Campeonato 1944 - Fecha 22,48,Huracan,2,2,Atlanta,13
5167,Campeonato 1944 - Fecha 7,13,Atlanta,2,1,Huracan,48
5168,Campeonato 1943 - Fecha 21,48,Huracan,1,2,Atlanta,13
5169,Campeonato 1943 - Fecha 6,13,Atlanta,2,2,Huracan,48
5170,Campeonato 1942 - Fecha 27,13,Atlanta,2,3,Huracan,48
5171,Campeonato 1942 - Fecha 12,48,Huracan,3,2,Atlanta,13
5172,Campeonato 1941 - Fecha 23,48,Huracan,0,2,Atlanta,13
5173,Campeonato 1941 - Fecha 8,13,Atlanta,2,4,Huracan,48
5174,Campeonato 1940 - Fecha 30,48,Huracan,1,2,Atlanta,13
5175,Campeonato 1940 - Fecha 13,13,Atlanta,0,1,Huracan,48
5176,Campeonato 1939 - Fecha 27,48,Huracan,7,2,Atlanta,13
5177,Campeonato 1939 - Fecha 10,13,Atlanta,1,2,Huracan,48
5178,Campeonato 1938 - Fecha 31,48,Huracan,5,3,Atlanta,13
5179,Campeonato 1938 - Fecha 14,13,Atlanta,4,1,Huracan,48
5180,Campeonato 1937 - Fecha 25,13,Atlanta,3,2,Huracan,48
5181,Campeonato 1937 - Fecha 7,48,Huracan,3,1,Atlanta,13
5182,Campeonato 1936 - Fecha 8,48,Huracan,1,0,Atlanta,13
5183,Copa de Honor 1936 - Fecha 8,13,Atlanta,2,5,Huracan,48
5184,Campeonato 1935 - Fecha 33,13,Atlanta,1,1,Huracan,48
5185,Campeonato 1935 - Fecha 16,48,Huracan,1,0,Atlanta,13
5186,Campeonato 1933 - Fecha 34,48,Huracan,5,0,Atlanta,13
5187,Campeonato 1933 - Fecha 17,13,Atlanta,0,0,Huracan,48
5188,Campeonato 1932 - Fecha 33,48,Huracan,1,0,Atlanta,13
5189,Campeonato 1932 - Fecha 16,13,Atlanta,0,0,Huracan,48
5190,Campeonato 1931 - Fecha 29,48,Huracan,5,0,Atlanta,13
5191,Campeonato 1931 - Fecha 12,13,Atlanta,0,0,Huracan,48
5192,Nacional 1974 - Grupo D,13,Atlanta,1,1,Huracan (CR),50
5193,Nacional 1974 - Grupo D,50,Huracan (CR),1,0,Atlanta,13
5194,Nacional 1971 - Grupo B,51,Huracan (IW),0,5,Atlanta,13
5195,Nacional 1973 - Grupo B,13,Atlanta,3,1,Ind Rivadavia,55
5196,Metropolitano 1984 - Fecha 31,56,Independiente,1,0,Atlanta,13
5197,Metropolitano 1984 - Fecha 12,13,Atlanta,1,0,Independiente,56
5198,Metropolitano 1979 - Grupo B,56,Independiente,1,0,Atlanta,13
5199,Metropolitano 1979 - Grupo B,13,Atlanta,1,2,Independiente,56
5200,Metropolitano 1978 - Fecha 27,13,Atlanta,1,1,Independiente,56
5201,Metropolitano 1978 - Fecha 6,56,Independiente,6,1,Atlanta,13
5202,Metropolitano 1977 - Fecha 46,13,Atlanta,3,5,Independiente,56
5203,Metropolitano 1977 - Fecha 23,56,Independiente,3,1,Atlanta,13
5204,Nacional 1977 - Grupo D,13,Atlanta,0,2,Independiente,56
5205,Nacional 1977 - Grupo D,56,Independiente,2,0,Atlanta,13
5206,Metropolitano 1976 - Grupo A,13,Atlanta,2,1,Independiente,56
5207,Metropolitano 1976 - Grupo A,56,Independiente,2,1,Atlanta,13
5208,Metropolitano 1975 - Fecha 36,56,Independiente,1,3,Atlanta,13
5209,Metropolitano 1975 - Fecha 17,13,Atlanta,3,2,Independiente,56
5210,Nacional 1974 - Grupo D,13,Atlanta,0,1,Independiente,56
5211,Nacional 1974 - Grupo D,56,Independiente,4,0,Atlanta,13
5212,Metropolitano 1973 - Fecha 25,56,Independiente,0,1,Atlanta,13
5213,Metropolitano 1973 - Fecha 8,13,Atlanta,0,1,Independiente,56
5214,Nacional 1973 - Grupo B,56,Independiente,1,3,Atlanta,13
5215,Metropolitano 1972 - Fecha 25,13,Atlanta,0,1,Independiente,56
5216,Metropolitano 1972 - Fecha 8,56,Independiente,3,1,Atlanta,13
5217,Nacional 1972 - Grupo A,13,Atlanta,1,1,Independiente,56
5218,Metropolitano 1971 - Fecha 27,56,Independiente,3,0,Atlanta,13
5219,Metropolitano 1971 - Fecha 8,13,Atlanta,1,2,Independiente,56
5220,Metropolitano 1970 - Fecha 7,13,Atlanta,1,3,Independiente,56
5221,Nacional 1970 - Grupo B,13,Atlanta,1,0,Independiente,56
5222,Nacional 1970 - Grupo B,56,Independiente,2,0,Atlanta,13
5223,Metropolitano 1969 - Grupo A,56,Independiente,3,2,Atlanta,13
5224,Metropolitano 1969 - Grupo A,13,Atlanta,0,1,Independiente,56
5225,Campeonato 1966 - Fecha 22,56,Independiente,1,0,Atlanta,13
5226,Campeonato 1966 - Fecha 3,13,Atlanta,1,1,Independiente,56
5227,Campeonato 1965 - Fecha 30,56,Independiente,2,1,Atlanta,13
5228,Campeonato 1965 - Fecha 13,13,Atlanta,0,0,Independiente,56
5229,Campeonato 1964 - Fecha 29,13,Atlanta,2,1,Independiente,56
5230,Campeonato 1964 - Fecha 14,56,Independiente,2,0,Atlanta,13
5231,Campeonato 1963 - Fecha 18,13,Atlanta,0,2,Independiente,56
